TCOST_OBJ,To Cost Object,,,,
TCR_ACT_CONTEXT,OBSOLETE,,,,
TCR_ACT_CONTEXT_JS,Actual Context (JSON),,,,
TCR_ACT_RESULT,OBSOLETE,,,,
TCR_ACT_RESULT_JS,Actual Result (JSON),,,,
TCR_CONTEXT_COMP,'X' Context comparison was successful,,,,
TCR_CONTEXT_COMP,Context comparison text,,,,
TCR_MODE,Run Mode: see constants IF_FDT_TEST_TOOL=>GC_MODE*,,,,
TCR_RESULT_COMP,'X' Result comparison was successful,,,,
TCR_RESULT_COMP,Result comparison text,,,,
TCTDAEMON,Daemon ID,,,,
TCTDSOURC,DataSource,,,,
TCTDURTION,Duration,,,,
TCTHIGH_ML,Selection Value (Upper Level),,,,
TCTIOBJNM,InfoObject,,,,
TCTJOBCNT,Job Count,,,,
TCTJOBNAME,Job Name,,,,
TCTLINE,Row,,,,
TCTLOW,Value,,,,
TCTLOW_ML,Selection Value (Lower Level),,,,
TCTOBJVERS,Object Version,,,,
TCTOPTION,Selections Operator,,,,
TCTPERIOD,Period,,,,
TCTQUERID,Query (UID),,,,
TCTSIGN,+/- sign,,,,
TCTSOURSYS,Source System,,,,
TCTSTAUIK,Frequency,,,,
TCTSTRTDAT,Start Date,,,,
TCTSTRTTIM,Start Time,,,,
TCTSYSID,BW System,,,,
TCTTIMSTMP,UTC Time Stamp,,,,
TCTUSERNM,User,,,,
TCTVARNM,Variable,,,,
TCTWEBTEMP,Web Template,,,,
TCV_REDUCTION,Reduction type for the foreign rail parts,,,,
TCV_TARIFF_TYPE,Traffic type for the foreign rail parts,,,,
TCV_TRAFFIC_TYPE,Traffic type number,,,,
TCW_D,Total contribution wage Dhs,,,,
TCW_F,Total contribution wage Fils,,,,
TC_ACTIVE,Team Clanedar active,,,,
TC_DEFINITION,Tab Chain Definition string column_name=number# #...,,,,
TC_DOCUMENTATION,Test Case Documentation,,,,
TC_MARK,Selection,,,,
TC_TARGET_COMP,Technical Description of Logical Components,,,,
TC_TEXT_PATTERN,Test Case Text Pattern,,,,
TDASANR,Data Record Number,,,,
TDATE,Transfer date( if exist),,,,
TDATSAVER,Data Rec.Version,,,,
TDCOMPRESS,SAPscript: Text is compressed,,,,
TDC_FAV,Icon to indicate Favorite TDC,,,,
TDDAT,TranspPlngDate,,,,
TDFDATE,Created On,,,,
TDFORM,Form Name,,,,
TDFORMAT,Tag column,,,,
TDFRELES,Release,,,,
TDFTIME,Created at,,,,
TDFUSER,Created by,,,,
TDHYPHENAT,Hyphenation Active,,,,
TDID,"Not More Closely Defined Area, Possibly Used for Patchlevels",,,,
TDID,Text ID,,,,
TDIS,Total Distr.ind.,,,,
TDISA,Disbursement Rate in %,,,,
TDLDATE,Changed On,,,,
TDLINE,Text Line,,,,
TDLINE,Text line,,,,
TDLINESIZE,Line Width,,,,
TDLRELES,Last Changed in Release,,,,
TDLTIME,Last Changed at,,,,
TDLUSER,Last Changed by,,,,
TDMS_VARIABLE,variable for Fill Header,,,,
TDNAME,Text Name,,,,
TDOBJECT,Texts: Application Object,,,,
TDOCLASS,SAPscript: Object Class,,,,
TDOSPRAS,Original Language,,,,
TDPROC,Processing,,,,
TDREFID,ID of Referenced Text,,,,
TDREFNAME,Name of Referenced Text,,,,
TDREFOBJ,Object of Referenced Text,,,,
TDR_MISSNG,TADIR entry missing,,,,
TDSPRAS,Language ID,,,,
TDSPRAS,Language Key,,,,
TDSTATUS,Alert: MT: Type Def Status,,,,
TDSTYLE,Style Name,,,,
TDS_ADDRESS,Address: Flat/ Door/ Block No.,,,,
TDS_AREA,Area/ Locality/,,,,
TDS_BLDG,Name of Premises/ Building,,,,
TDS_CITY,Town/ District/ City,,,,
TDS_NAME,Name,,,,
TDS_PIN,PIN:,,,,
TDS_STATE,State,,,,
TDS_STREET,Road/ Street/ Lane,,,,
TDS_YN,TDS(Y/N),,,,
TDTAX,Total determined tax,,,,
TDTEXTTYPE,SAPscript: Format of Text,,,,
TDTITLE,Text Description,,,,
TDTPY,Total Decution Payment of Employees,,,,
TDTRANSTAT,Translation Status,,,,
TDTXTLINES,Number of Text Lines in Line Table,,,,
TDUHR,"Transp. Planning Time (Local, Relating to a Shipping Point)",,,,
TDUP,Duplicate W-2 flag,,,,
TDVERSION,Version,,,,
TDYER,Two digits number of year,,,,
TEALO,Termination Social Allowance,,,,
TEAM_MEMBER_EMAIL,Email Address of the Team Member,,,,
TEAM_MEMBER_FIRST_NAME,First Name of the Team Member,,,,
TEAM_MEMBER_LAST_NAME,Last Name of the Team Member,,,,
TEAM_MEMBER_NAME,Full Name of the Team Member,,,,
TEAM_MEMBER_TELEPHONE,Telephone Number of the Team Member,,,,
TEAM_MEMBER_TELEPHONE_EXT,Telephone Number Extension of the Team Member,,,,
TEARDOWNCOLOR,Color for the teardown acitivity of a Capacity Requirement,,,,
TEARDOWN_TIME,Teardown Time,,,,
TEC,itera! -,,,,
TECH, 'X' - Field Counted as Technical (Not Displayed),,,,
TECHEND_DT,Technical End,,,,
TECHID,Technische Identnummer,,,,
TECHNAME,Technical Name,,,,
TECHNICAL,'X': Entry Not for Valuation (Technical),,,,
TECHNICAL_FIELD,Mark if the field is a technical field,,,,
TECHNICAL_ID,Non-version-dependent unique category identifier,,,,
TECHNICIAN,technician,,,,
TECHREACT_CD,FS-PM: Reactivation Type for a Journal Entity Category,,,,
TECHS,G?ltigkeitsbewertung/Standardbewertung,,,,
TECHS,Parameter Variant/Standard Variant,,,,
TECHSTARTTIME_TM,Time,,,,
TECHSTART_DT,Material Start Date,,,,
TECHV,Technical Status From,,,,
TECH_FIELD_NAME,Technical Field Name,,,,
TECH_INFO,"Technical Information (Build, Unicode, and so on)",,,,
TECH_KEY,Storage place for key values,,,,
TECH_NAME,Search in technical names,,,,
TECH_NAME,Technical Name for Object,,,,
TECH_NAME,Technical Name of Method,,,,
TECH_OBJ_CAT,Techobj Catergory,,,,
TECH_VIEW,Technical View,,,,
TEC_NAME,Technical Label,,,,
TEC_NAME,Technical Name,,,,
TEDAY,Islamic Termination Day,,,,
TED_CODE_PURPOSE,TED Code purpose,,,,
TEECO,Total Employee Contribution,,,,
TEENFR,Earliest scheduled finish    Basic,,,,
TEENSP,Latest scheduled finish      Basic,,,,
TEENSP,Scheduled finish basic date,,,,
TEENU,Teenager Number,,,,
TEHDTUN,"Total worked hours, yearly",,,,
TEHDTUNV,Worked hours in one year,,,,
TEHTID,Occupational code,,,,
TEHTPALK,Amount,,,,
TEHTVAH,Deduction in per centages  (%),,,,
TEIL,Name of load part,,,,
TEILEV,Usage of Parts,,,,
TEILK,Checkbox for Part-Time Employee,,,,
TEILN,POR Subscriber Number,,,,
TEILOBJ,Subobject,,,,
TEILX,Session indicator,,,,
TEKIYOU_DATE,Date of Application,,,,
TEKIYO_JIYU,Reason of additional payment termination,,,,
TEKIYO_KEITAI,Application status,,,,
TEKIYO_UMU,Application of additional payment,,,,
TEL,Tel,,,,
TELBX,Telebox number,,,,
TELEBOX,Telebox number,,,,
TELEFON,Tel.no. of contact person,,,,
TELEFON,Telephone,,,,
TELEGRAMM,Telegram,,,,
TELEPHONE,First telephone number,,,,
TELEPHONE,Updated information in related user data field,,,,
TELEPHONENO,Telephone no.: dialling code+number,,,,
TELEPHONENUMBER,Telephone Number,,,,
TELEPHONE_EXTENSION,Extension of the Phone Number of the User,,,,
TELEPHONE_NUMBER,Telephone no.: Area code+number,,,,
TELEPHONE_NUMBER_EXTENSION,Telephone no.: Extension,,,,
TELER,Contact telephone of the employer,,,,
TELETEX,Teletex number,,,,
TELETEX_NO,Teletex number,,,,
TELEX,Telex number,,,,
TELEX_NO,Telex number,,,,
TELFN,Telephone number,,,,
TELFX,Fax number,,,,
TELIN,Telephone Number Editing,,,,
TELNM,Company Phone,,,,
TELNO,Telephone Number,,,,
TELNR,Phone Number,,,,
TELNUM,Telephone number,,,,
TELNUMBER,Telephone,,,,
TELPE,Personnel Phone,,,,
TELTX,Teletext Number,,,,
TELX,Filler (telex),,,,
TEL_COMM_NOTES,Communication link notes,,,,
TEL_CONSNR,Seq. number (direct input),,,,
TEL_COUNTRY,Country key,,,,
TEL_COUNTRY_ISO,Country ISO code,,,,
TEL_CR,Phone number,,,,
TEL_EXTENSION,Telephone no.: Extension,,,,
TEL_HOME,Home Tel.,,,,
TEL_NO,Complete number: dialling code+number+extension,,,,
TEL_NUMBER,First telephone no.: dialling code+number,,,,
TEL_OFF,Office Tel.,,,,
TEL_OTPR,Sender phone,,,,
TEL_STD_NO,Flag: this number is the default number,,,,
TEL_STR,Formatted telephone number,,,,
TEL_TEXT,Text for Telephone Number,,,,
TEMON,Islamic Termination Month,,,,
TEMPLATE,ID of the workspace template node,,,,
TEMPLATE,Template/Project,,,,
TEMPLATEPATH,Path for Template Files,,,,
TEMPLATES,Template assignments,,,,
TEMPLATE_GUID,Guid in character type,,,,
TEMPLATE_ID,DBA-DBH: Template ID,,,,
TEMPLATE_ID,Object key,,,,
TEMPLATE_ID,Sales Product,,,,
TEMPLATE_NAME,Name of the used template,,,,
TEMPLATE_NAMES,Template Name,,,,
TEMPLATE_NUMBER,Template Number (Only for Template Properties),,,,
TEMPLATE_TYPE,CRM Transaction: Template Type,,,,
TEMPLATE_TYPE,Template Category (4 Possibilities),,,,
TEMPLATE_TYPE,Template Type of CRM Transaction,,,,
TEMPLATE_VERSION,Version of the used template,,,,
TEMPL_DESCR,Template Description,,,,
TEMPORARY,Indicates whether the table is temporary (Y or N),,,,
TEMPORARY,Temporary Error (Possibly Due to Foreign Lock),,,,
TEMPORARY,Whether the index is on a temporary table,,,,
TEMPORARY_BOOKING_ID,Temporary Booking ID,,,,
TEMP_DIRECTORY,IMS: Temporary Directory,,,,
TEMP_INACTIVE,Temporarily Inactive System,,,,
TEMP_PARAM,Parameter in a Function Table,,,,
TEMP_SPACE,TEMP memory (in bytes) consumed by this session at the time,,,,
TEMP_SPACE,Temporary space usage of the operation estimated,,,,
TEMP_TS,Temporary tabelaspace,,,,
TEMP_VALUE,Temperature,,,,
TENANT,client field - disguised by unusual name,,,,
TENANTFL,='X' tenant / =' ': shared,,,,
TENANTVALUE,Tenant,,,,
TEOLALA,Industry Branch,,,,
TERCO,Total Employer Contribution,,,,
TERCOND,Territorial conditions code,,,,
TERDT,Termination Date,,,,
TEREA,Termination Reason,,,,
TERIN,Termination Indicator,,,,
TERM,Term,,,,
TERMCNTL,Control flag for external program (e.g. trace level),,,,
TERMERST,End of Billing Period,,,,
TERMI,Termination Indicator,,,,
TERMIN,Removal Date,,,,
TERMINAL,"                                 		Airport terminal ",,,,
TERMINALID,SAP Workload: Workload: presentation server,,,,
TERMINALID,Terminal ID,,,,
TERMINALNR,Poseidon Transaction Number,,,,
TERMINAL_ID,Terminal ID,,,,
TERMINATION_CDD_TERM,end of CDD,,,,
TERMINATION_DATE,Leaving Date,,,,
TERMINATOR,End ID of a statement (period or comma),,,,
TERMINFLG,Date Sequence Flag,,,,
TERMN,Term.,,,,
TERMPARTPAY_AM,Absolute Partial Payout Amount,,,,
TERMS,Terms,,,,
TERMSOFPAY,Terms of payment ID in the condition,,,,
TERMS_CH,Check box:Accept Terms,,,,
TERMS_COND,Terms and conditions,,,,
TERMS_KEY,Terms,,,,
TERMS_LA,Terms,,,,
TERMS_TEXT,Text,,,,
TERMTEXT,Text for Schedule Master Record,,,,
TERMUC,Term in terminology database,,,,
TERM_DATE,Termination date,,,,
TERM_EE,term. - employee initiative,,,,
TERM_ER,term. - employer initiative,,,,
TERM_ID,Term Id,,,,
TERM_NAME,Term Name,,,,
TERM_NAME,Term name,,,,
TERM_PROPOSAL,Term Suggestion,,,,
TERM_REASON,reason for termination,,,,
TERM_WEIGHT,Weighting,,,,
TERNR,Order Number,,,,
TERRITORY,territory: Territory of the Database,,,,
TERRS,Termination Reason,,,,
TESAL,Termination Basic Salary,,,,
TESEK,TES code,,,,
TESLTY,Code for collective agreement,,,,
TEST,To be tested (?Y? / ?N?),,,,
TESTCASE,test case name,,,,
TESTCASE_ID,TEST CASE ID,,,,
TESTCASE_NAME,TEST CASE NAME,,,,
TESTCOND,Value for Conditions in Test,,,,
TESTERVP,Code for collective agreement,,,,
TESTFELD,Test Field,,,,
TESTFLAG,test run,,,,
TESTFR,Earliest schedule start      Basic,,,,
TESTFR,Scheduled start basic date,,,,
TESTGROUP,Test group,,,,
TESTID,Check ID,,,,
TESTID,ITERA Test ID,,,,
TESTID,Number of Test in Check Tool,,,,
TESTMODE,'ON' = switch test mode on (process only UMG_TEST_* tables),,,,
TESTPLAN,Test PLan ID,,,,
TESTPLAN_DESCR,Test plan description,,,,
TESTPRINT,Test Print Indicator,,,,
TESTPROC,Test Description,,,,
TESTREPEAT,Number of Repetitions in Schema Loop in Test,,,,
TESTRESULT,"Result (OK, Warning, Error, Invalid)",,,,
TESTRUN,Single-Character Flag,,,,
TESTRUN,Test Indicator,,,,
TESTSCORE,Achieved Score in Points,,,,
TESTSCORECUTOFF,Minimum Pass in % for Passing Assessment,,,,
TESTSCOREMAX,Maximum Score Achievable,,,,
TESTSCOREPERC,Achieved Score as Percentage,,,,
TESTSP,Latest scheduled start       Basic,,,,
TESTSYSTEM,Development system of a two-system group,,,,
TESTVAR,Test Variant of Delete Program,,,,
TEST_AUTOM,Test Automation ID,,,,
TEST_AUTOM_DESCR,Test Automation  Description,,,,
TEST_CASE,ID of the Text Case,,,,
TEST_CASE,Test Case,,,,
TEST_CASE_AVAIL,Test Cases Available,,,,
TEST_CASE_ID,ID of Unit Test Case,,,,
TEST_FROM_TXT,Date in Char format,,,,
TEST_ID,Test ID,,,,
TEST_INDICATOR,'True' means test system - not productive,,,,
TEST_LONG,Long Text for Check,,,,
TEST_NAME,Test Name,,,,
TEST_NO,<TEST_NO> Medical Test Number,,,,
TEST_NO,Test Number,,,,
TEST_NUM,Test Number,,,,
TEST_ON,'X'/' ': Test Mode On/Off,,,,
TEST_PARAMETER_NAME,FDT: Description of Test Parameter,,,,
TEST_PLAN_NUM,"Tes Plan Number, 0 or 1",,,,
TEST_RELEVANT,Unit Test relevant,,,,
TEST_RESULT,<RESULT_ABNORMAL_FLAG> Value Assignment of Test Result,,,,
TEST_RESULT_MSG,Message for Test Result,,,,
TEST_RUN,Test Run,,,,
TEST_SET_ID,DBA: Test Set ID,,,,
TEST_TO_TXT,Date in Char format,,,,
TEST_URL,Link to Content,,,,
TEST_VALUE,<RESULT_VALUE> Physical Value of a Medical Test,,,,
TEXA,Exempt Salary PR,,,,
TEXC,Exempt Sal. Code PR,,,,
TEXT,Text,,,,
TEXTBREITE,Width in Which Text Can Be Output,,,,
TEXTCHK,Checks for Field Label,,,,
TEXTCOLOR,Color Definition for BOR Objects: Color,,,,
TEXTDIRECTION,Text direction,,,,
TEXTFLAG,Infotype Text Exists,,,,
TEXTFLAG,Text exists for infotype,,,,
TEXTFORMAT,"H=HTML, S=Stream, space = plain Text",,,,
TEXTFORMAT,format,,,,
TEXTID,Text ID,,,,
TEXTINTSV,Color Definitions for BOR Objects: Intensity Flag,,,,
TEXTL,Explanation of the reason for payment block (T008T/-NETCYC),,,,
TEXTLANG,Language in which texts are transferred,,,,
TEXTLEN,Width of Area with Field Texts,,,,
TEXTLENGTH,Maximum Length of Text in Screen Source,,,,
TEXTLINE,Comment line in a popup,,,,
TEXTLINE,Message,,,,
TEXTLINE,Message Text,,,,
TEXTLINE,SQL Server statement code line,,,,
TEXTMSG,Alert text,,,,
TEXTNAME,Long Text,,,,
TEXTNAME,Long text,,,,
TEXTNAME,Name of Text in OTR or SE61,,,,
TEXTNO,Replace with GUI_TEXTNO,,,,
TEXTS,Form Name,,,,
TEXTS,Short Text for Screen Display,,,,
TEXTSEARCH,Textsearch,,,,
TEXTSTRING,Textual Description of Rule Line,,,,
TEXTSYMBOL,Text Symbol (e.g. &U&),,,,
TEXTTABLE,SQLSTRING,,,,
TEXTTAB_T,"Handle text tables, (X)=exclude, space=standard",,,,
TEXTU,Description,,,,
TEXTZEILNR,Field is obsolete,,,,
TEXT_ALIAS,Text Alias (=Language-Independent Text ID),,,,
TEXT_ANALYSIS,"0: false, 1: true",,,,
TEXT_BPKONT,Text for Screen: Addtl Acct Assignment for Insurance (BP),,,,
TEXT_CH,Textkey Name  for Inspection Characteristic Header,,,,
TEXT_CHANGED,Change,,,,
TEXT_CLASS,code for T100 message class of this text necessary for trans,,,,
TEXT_CLEAR_BUTTON,Replaces standard text of 'Clear' button,,,,
TEXT_COMMENT,Comments,,,,
TEXT_CONTENT,Text Content,,,,
TEXT_CONV_FAILED_COUNT,Counter with Status Text Convertion Failed,,,,
TEXT_CONV_IN_PROCESS_COUNT,Counter with Status Text Convertion in Process,,,,
TEXT_CON_TOL,Text for Controlling the Consumption Tolerance Values,,,,
TEXT_COUNT,Number of Texts/Strings,,,,
TEXT_CP,Description,,,,
TEXT_CP,Textkey Name  for Inspection Characteristic Header,,,,
TEXT_CP_IP,Textkey Name  for Inspection Characteristic Header,,,,
TEXT_CP_TL,Textkey Name  for Inspection Header for Partial Lot,,,,
TEXT_CQ,Textkey Name  for Inspection Characteristic Header,,,,
TEXT_CQ_IP,Textkey Name  for Inspection Characteristic Header,,,,
TEXT_CQ_TL,Textkey Name  for Inspection Header for Partial Lot,,,,
TEXT_DATA,Text Data - Content Data Typ specified via Record_Type,,,,
TEXT_DIRECTION,WebDynpro:TextDirection,,,,
TEXT_DOMAIN,Text Field Domain Name,,,,
TEXT_ENCODING,"D = Default, U = UTF-8, N = Non-Unicode",,,,
TEXT_EW,Textkey Name  for Inspection description for single Values,,,,
TEXT_FIELD,Text Field Field,,,,
TEXT_FIELDNAME,Text Field,,,,
TEXT_FLD_GMOVE,Text for Controlling the Material Consumption,,,,
TEXT_FOCUS,Cell Design of Text (to Highlight Meta Node),,,,
TEXT_FORM,Tag column,,,,
TEXT_FR_TO,TEXT2,,,,
TEXT_FSTRING,Text Edit,,,,
TEXT_GLKONT,Text for Screen: Addtl Acct Assignment for Insurance (G/L),,,,
TEXT_GRACE,Text for Screen: Shifted Due Date,,,,
TEXT_ID,Text ID,,,,
TEXT_INFO,Info Text,,,,
TEXT_IP_COM,Textkey Name  for Inspection Header for Partial Lot,,,,
TEXT_JOURNAL,'Journal' Text,,,,
TEXT_KL,Textkey Name  for Inspection description for classed Values,,,,
TEXT_LABEL,Text Identifier,,,,
TEXT_LBL_LINE_FF,Label for Subsequent Lines,,,,
TEXT_LEFT,Left Text,,,,
TEXT_LINE,Text Line,,,,
TEXT_LO,Textkey Name  for Inspection Lot Text for PDF form,,,,
TEXT_MINING,"0: false, 1: true",,,,
TEXT_MINING,Text Mining Flag,,,,
TEXT_MODE,"Processing Mode: E(dit), D(isplay)",,,,
TEXT_N,Text After the Value,,,,
TEXT_NEXT,text next part (can be extended to 256 using Text exts),,,,
TEXT_NO, T100 message numberof this text necessary for translation,,,,
TEXT_ORGAG,Text for Display Field Source OU for Transport Order,,,,
TEXT_ORIG_LANGU,Text in Master Language,,,,
TEXT_ORIG_LANGU,Text in original language,,,,
TEXT_OUT,Indicates whether text output is enabled or not,,,,
TEXT_PKEYVALID,Text for Screen: Payment Plan Key Valid from,,,,
TEXT_PL_COM,Textkey Name  for Inspection Header for Partial Lot View,,,,
TEXT_PREVIEW,Preview Long Text,,,,
TEXT_PREVIEW,Text Preview  for a Note,,,,
TEXT_PROZFROM,Text for Screen: Percent (from),,,,
TEXT_PROZTO,Text on Screen: Percent (to),,,,
TEXT_QUESTION,Question text in dialog box,,,,
TEXT_RANL,Application/Offer/Contract Number,,,,
TEXT_REF,outtab column reference determining text,,,,
TEXT_REPLACEMENT_FOR_HEADER,Replaces standard text of header,,,,
TEXT_REPLACE_HIDE_SEARCH_CRIT,Replaces standard text of 'Hide Search Criteria',,,,
TEXT_REPLACE_SHOW_SEARCH_CRIT,Replaces standard text of 'Show Search Criteria',,,,
TEXT_RESET_BUTTON,Replaces standard text of 'Reset' button,,,,
TEXT_RIGHT,Right Text,,,,
TEXT_SA,Textkey Name  for Inspection description for a Sample,,,,
TEXT_SEARCH_BUTTON,Replaces standard text of 'Search' button,,,,
TEXT_SEARCH_BUTTON,text for the search button,,,,
TEXT_STRING,Optional for when Longer Data Is to Be Saved,,,,
TEXT_STRING,Text Edit,,,,
TEXT_SYMBOL_TEXT,Text symbol text,,,,
TEXT_TABLE,Text Field Table,,,,
TEXT_TL,Textkey Name  for Inspection Lot Text for PDF form,,,,
TEXT_TL_PL,Textkey Name  for Inspection Header for Partial Lot,,,,
TEXT_TT,Quick Info for Text of Tree Node,,,,
TEXT_TYPE,See Constants in cl_fopc_cnst_case=>gc_*,,,,
TEXT_TYPE,See Constants in cl_grpc_cnst_case=>gc_*,,,,
TEXT_UD,Textkey Name  for Usage Decision for  Lot,,,,
TEXT_UD_PL,Textkey Name  for Usage Decision for Partial Lot,,,,
TEXT_V,Text Before the Value,,,,
TEXT_VALUE,Text for this ID,,,,
TEXT_VIEW,Text of the Text View beside the label,,,,
TEXT_XML,XML of text table,,,,
TEYEA,Islamic Termination Year,,,,
TFACT,"Ratio for the ""to"" currency units",,,,
TFMNO,Tax form number,,,,
TFN,TFN,,,,
TFNM,W2C PR old first nam,,,,
TFORM,Delivery Method,,,,
TFORMAT,Tag column,,,,
TFORMP,Delivery Method Attributes,,,,
TFORMTXT,Delivery Method text,,,,
TFRALFONDO,SP given to a Fund,,,,
TFRAME_BPPOS,Text for Frame G/L Item,,,,
TFRAME_GLPOS,Text for Frame Business Partner Item,,,,
TFSUP,TFN Super,,,,
TFT_NAME,Name of transfer table,,,,
TFUNDPALETTE_TT,Fund Range,,,,
TF_TYPE,"T = TRUE, F = FALSE",,,,
TGBST,Actual Posted Tax Amount (AWAERS),,,,
TGEN,TIME Data Element for SYST,,,,
TGESP,Contact,,,,
TGGUID,Time Buckets Profile GUID (DP),,,,
TGROUP,Testgroup,,,,
TGROUPID,Testgroup ID,,,,
TGROUPNUM,Testgroup Number,,,,
TGTSRVGRP,Server Group Name Background Processing,,,,
TGT_BASE_N,Target Expression: Name of Basis Element,,,,
TGT_EXPRESSION,Expression of the target key component,,,,
TGT_TIME_RECVD,Business Connector Timestamp,,,,
TGT_TIME_SENT,Business Connector Timestamp,,,,
TGT_TITLE,Text for the Target Container/Expression,,,,
TGT_TOOLTP,Tooltip for the Target Container/Expression,,,,
THDMLOCKS,Maximum locks held,,,,
THDTARLG,Number of wait trace events for log write I/O,,,,
THDTARTK,Number of wait trace events for child L-locks,,,,
THDTARTM,Number of wait trace events for other L-locks,,,,
THDTARTN,Number of wait trace events pageset/partition P-locks,,,,
THDTARTO,Number of wait trace events for page P-locks,,,,
THDTARTQ,Number of wait trace events for other P-locks,,,,
THDTAWLG,Wait time due to log write I/O,,,,
THDTAWTK,wait time due to global contention for child L-locks,,,,
THDTAWTKA,Avg. dur. of wait time due to global cont. for child L-locks,,,,
THDTAWTKP,Percent of wait time due to global cont. for child L-locks,,,,
THDTAWTM,wait time due to global contention for other L-locks,,,,
THDTAWTMA,Avg. dur. of wait time due to global cont. for other L-locks,,,,
THDTAWTMP,Percent of wait time due to global cont. for other L-locks,,,,
THDTAWTN,wait time due to global contention pageset/partition P-locks,,,,
THDTAWTNA,Avg. dur. of wait time due to gl. cont. for pageset/p P-lock,,,,
THDTAWTNP,Percent of wait time due to gl. cont. for pageset/p P-lock,,,,
THDTAWTO,wait time due to global contention  for page P-locks,,,,
THDTAWTOA,Avg. dur. of wait time due to global cont. for page P-locks,,,,
THDTAWTOP,Percent of wait time due to global cont. for page P-locks,,,,
THDTAWTQ,wait time due to global contention for other P-locks,,,,
THDTAWTQA,Avg. dur. of wait time due to global cont. for other P-locks,,,,
THDTAWTQP,Percent of wait time due to global cont. for other P-locks,,,,
